Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
146,3.88248903632164,3.885084110498428,0.0543125,0.0549
147,3.9553614163398745,3.9552826821804046,0.0402875,0.0404
148,3.913945965766907,3.9153373420238493,0.03825,0.03745
149,4.051988967657089,4.052687495946884,0.0588375,0.06005
150,3.853194190263748,3.8519762337207792,0.053775,0.0548
151,3.9708378529548645,3.9764707922935485,0.0402,0.041
152,3.8607869863510134,3.8604483246803283,0.0533875,0.0537
153,3.946165076494217,3.9472941994667052,0.038,0.0379
154,3.8588514351844787,3.859499287605286,0.057025,0.05865
155,3.9313376712799073,3.93341007232666,0.0530875,0.05305
156,3.950916658639908,3.956767958402634,0.0625875,0.06345
157,3.9030280184745787,3.903429996967316,0.0567,0.0578
158,3.9081820118427277,3.9114213585853577,0.0452125,0.04535
159,3.8750770926475524,3.877825343608856,0.0575875,0.05895
160,3.9033646214008333,3.90523424744606,0.0396,0.03985
161,3.859048405885696,3.862086910009384,0.056825,0.0579
162,3.884247578382492,3.885429310798645,0.0596625,0.0621
163,3.869396983385086,3.867955577373505,0.0566,0.05785
164,3.8480189299583434,3.846181386709213,0.045225,0.0451
165,3.9256148707866667,3.9252820134162905,0.04155,0.0414
166,3.856584610939026,3.859516566991806,0.0568375,0.05795
167,3.862170788049698,3.8587871372699736,0.0579,0.05915
168,3.8678835570812224,3.8658398568630217,0.057275,0.0582
169,3.8787948071956633,3.873231518268585,0.05775,0.05845
170,3.929364607334137,3.923625284433365,0.0579875,0.05905
171,3.9264224362373352,3.923791581392288,0.05715,0.05815
172,3.9063925909996033,3.9032381236553193,0.057425,0.0583
173,3.954145985841751,3.9552233159542083,0.057325,0.05805
174,3.9437086009979248,3.9469584703445433,0.057625,0.0586
175,3.8839992308616638,3.8874543368816377,0.05675,0.05785
176,3.9013553500175475,3.9018600940704347,0.0567375,0.0578
177,3.9554286324977874,3.9586486876010896,0.0572125,0.0582
178,3.8881867253780364,3.8903283059597014,0.0578375,0.0589
179,3.926035807132721,3.9266309678554534,0.0570375,0.05835
180,4.09971642255783,4.098597991466522,0.0365875,0.0383
181,3.877874094247818,3.8826709151268006,0.0591125,0.06025
182,3.8932004880905153,3.905000752210617,0.0589,0.05935
183,3.9111006808280946,3.9119619965553283,0.057225,0.05845
184,3.8828718185424806,3.8828688740730284,0.0567,0.0576
185,3.8939996254444122,3.894830471277237,0.056975,0.058
186,3.8964463555812836,3.8986081063747404,0.0399625,0.0398
187,3.8609982538223266,3.8602783918380736,0.0576375,0.05845
188,3.875517921447754,3.8795173168182373,0.0530875,0.05325
189,3.907389612197876,3.9112853586673735,0.042875,0.0423
190,3.8378056716918945,3.840099000930786,0.0412,0.04045
191,3.8507706105709074,3.849372738599777,0.0386875,0.0392
192,3.8527858459949496,3.8521171689033507,0.0393875,0.03915
193,3.840457034111023,3.838859277963638,0.0532625,0.0537
194,3.901277767419815,3.8966078579425814,0.0570375,0.058
195,3.8854837214946745,3.884336620569229,0.0400125,0.0408
196,3.912148094177246,3.909520184993744,0.0547625,0.0547
197,3.8942977714538576,3.8885178744792936,0.039125,0.04075
