Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
407,6.0488642251491544,6.261861568689346,0.0511,0.04885
408,6.558621299862861,6.508052722215653,0.0510875,0.0493
409,4.336218777894974,4.428955889940262,0.0506875,0.0489
410,3.9403379088640214,4.0601758134365085,0.05145,0.05325
411,4.234001530408859,4.326303808689118,0.0502875,0.04855
412,5.011211955547333,5.227853847742081,0.039925,0.0406
413,4.663533100485802,4.765896022319794,0.0376,0.03935
414,4.271637034416199,4.382209837436676,0.0503625,0.04835
415,4.269837075471878,4.229213551282883,0.0506,0.0488
416,4.871945359110832,4.712882062196732,0.0505,0.04865
417,4.38513024866581,4.257990827560425,0.0511375,0.0529
418,47.89693480253219,46.81911952972412,0.050875,0.0519
419,4.247112776637078,4.367459087371826,0.0502875,0.0485
420,4.944996933341026,4.931000005006791,0.0451,0.04555
421,5.062739545702934,5.12005723953247,0.044625,0.04505
422,4.468753137588501,4.290627435445786,0.0512875,0.053
423,3.937800360918045,3.90594518661499,0.037425,0.0391
424,4.200657219290734,4.1369142770767215,0.0515,0.05315
