Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
332,1.9882359209656715,2.0077617305517195,0.519825,0.51845
333,1.8597105449438096,1.8914104390144348,0.562825,0.55505
334,1.855936542749405,1.8879186826944352,0.5623,0.55615
335,1.8370897084474564,1.8713074254989623,0.5637,0.55835
336,1.8825559583306313,1.918442941904068,0.56075,0.55585
337,1.8411161270737648,1.8698205024003982,0.56025,0.55655
338,1.8346462669968604,1.866822336912155,0.5642375,0.55695
339,1.8242791554331779,1.8581569147109986,0.5630375,0.55755
340,1.870740759074688,1.9054746341705322,0.563,0.5563
341,1.8719665265083314,1.9044694697856903,0.5573,0.551
342,1.8648908388614656,1.890992104411125,0.5638875,0.557
343,1.8688055035471915,1.9041295343637465,0.557375,0.54955
344,1.84907242923975,1.8792890626192094,0.5596625,0.5538
345,1.8752712351083756,1.9073924702405929,0.5598125,0.55335
346,1.8713743314146996,1.9011284327507019,0.5536125,0.5491
347,1.8734432512521744,1.9047850066423415,0.553725,0.5482
348,1.8865471041202546,1.9163720160722733,0.5579375,0.55235
349,1.8836847281455993,1.917605910897255,0.5568375,0.54965
350,1.8770995923876763,1.9109914928674698,0.5503125,0.5425
351,1.8744667640328407,1.9083135837316514,0.56015,0.55295
352,1.8981144106388093,1.9324549025297164,0.5583,0.54955
353,1.8699937164783478,1.8993671125173568,0.5565875,0.5499
354,1.855815685391426,1.885512225627899,0.55835,0.5516
355,1.9144629403948783,1.9483566302061082,0.559225,0.55385
356,1.9016672506928445,1.9279687404632568,0.5434625,0.53785
357,1.8804468059539794,1.908825986981392,0.5491125,0.54285
358,1.883981997668743,1.910846174955368,0.548925,0.54375
359,1.8854785043001174,1.9201982069015502,0.552475,0.54535
360,1.9176082369685172,1.941708123087883,0.5361125,0.53055
361,1.893718316555023,1.924403174519539,0.55325,0.5463
362,1.9039150151610373,1.9293340319395065,0.5499,0.5437
363,1.874485504925251,1.8980191177129746,0.5512,0.5451
364,1.913585145175457,1.9349806028604508,0.540125,0.5341
365,1.8924671652913094,1.9163916409015656,0.5466375,0.54115
366,1.9259658098220824,1.9550471270084382,0.553225,0.5473
367,1.911603571176529,1.9405840986967087,0.54645,0.54175
368,2.020832948386669,2.050191254019737,0.530625,0.5257
369,2.0154781156778334,2.0333674973249436,0.5218125,0.5189
370,1.9186437955498696,1.9425851643085479,0.545025,0.53745
371,1.9051328581571578,1.9296594142913819,0.54685,0.5399
372,1.9157835429906844,1.9433536034822465,0.5460375,0.54245
373,1.9423599511384964,1.9671466255187988,0.53795,0.5338
374,1.8840224844217301,1.911224890947342,0.5521,0.54575
375,1.9073907893896103,1.9368987166881562,0.547075,0.5393
376,1.904467957019806,1.9336949020624161,0.5459375,0.53985
377,1.9078926154971123,1.9393340694904326,0.554875,0.54825
378,1.8741173586249351,1.9044652330875396,0.551925,0.5449
379,1.9181649866700172,1.9458457976579666,0.5525875,0.54675
380,1.9104272150993347,1.9415517431497573,0.5454125,0.5403
381,1.890179531276226,1.9191192173957825,0.5494875,0.54445
382,1.9201037046313285,1.9466900885105134,0.548625,0.5425
383,1.9039809805154801,1.9325242191553116,0.552,0.5467
384,1.906852726638317,1.932619178891182,0.55135,0.54615
385,1.9144316831231116,1.9381741237640382,0.54075,0.5344
386,1.9092329958081244,1.9394738286733628,0.546375,0.53855
387,1.8876754239201545,1.9178588229417801,0.5463,0.54055
388,1.9415098211169244,1.9745342749357224,0.5502875,0.545
389,1.8978218105435372,1.9274004393815993,0.543125,0.54025
390,1.9003040277957917,1.9287911742925643,0.5452375,0.5423
391,1.9184311506152154,1.9482651591300963,0.54845,0.54355
392,1.8970227813720704,1.9264600378274919,0.5462375,0.5422
393,1.9008976921439171,1.9282867044210434,0.5472375,0.5416
394,1.9233814829587936,1.949858683347702,0.5464,0.54165
395,1.9499894347786904,1.9805221545696259,0.5488375,0.54425
396,1.9296982073783875,1.9564429539442063,0.5468,0.54185
397,1.9467771443724633,1.9794332158565522,0.5477625,0.54365
398,1.924289798438549,1.952294859290123,0.5436,0.53905
399,1.9953639635443687,2.016644345521927,0.536375,0.53455
400,2.0269215369224547,2.0462883597612382,0.514325,0.5103
401,2.036971153318882,2.0576270508766172,0.5140125,0.50895
402,1.916953566968441,1.9441690975427628,0.5493,0.5458
403,1.917213642001152,1.9431825399398803,0.5417625,0.5375
404,1.9353798153996467,1.96171469271183,0.5438125,0.53795
405,1.975088412463665,1.9992082315683364,0.540875,0.53605
406,1.92800429135561,1.950621114373207,0.546175,0.5411
407,1.9760853362083435,2.009216738939285,0.5517125,0.5458
408,1.941284874379635,1.9674384731054306,0.5406625,0.5374
409,1.9898888462781905,2.0083595257997513,0.5325,0.5295
410,1.9621360990405083,1.98701701939106,0.54835,0.54555
411,1.968222902417183,1.9966050213575364,0.5511625,0.5472
412,1.9413807860016823,1.9683217567205429,0.5448625,0.5421
